person_id,movie_id
746210,78548
288929,78548
366,78549
293739,78549
900004,78549
1594,78549
681566,78550
56763,78550
105475,78550
244850,78550
135944,78552
596481,78552
176035,78552
17053,78552
263142,78553
733771,78553
27110,78553
591909,78553
34675,78555
145714,78555
575696,78555
721486,78555
459074,78617
777628,78617
278947,78617
626788,78617
199,78718
912001,78718
1234,78718
833448,78718
117673,78719
297638,78719
529506,78719
549899,78719
36120,78720
2181994,78720
6737,78720
1404068,78720
1545,78721
137,78721
267,78721
916434,78721
4,78723
101,78723
1852,78723
262,78723
25389,78724
228740,78724
318220,78724
410289,78724
151155,78726
1533682,78726
271799,78726
2513072,78726
1131860,78728
1132172,78728
1133665,78728
204633,78728
834681,78729
593001,78729
10613,78729
482108,78729
1716864,78730
1481613,78730
1482501,78730
1482675,78730
1483254,78730
1714822,78730
580664,78732
39967,78732
419490,78732
784106,78732
1353797,78734
387372,78734
1973717,78734
284566,78734
1974249,78734
2051160,78734
497394,78734
508662,78734
163,78736
603,78736
1096,78736
607609,78736
652718,78737
7014801,78737
1187411,78737
467653,78737
747131,78738
4570,78738
4334,78738
710211,78738
707398,78738
622193,78738
82848,78739
4434,78739
307231,78739
66075,78739
882398,78739
451166,78739
1128,78740
86806,78740
1822,78740
1421,78740
261975,78741
381806,78741
688292,78741
843648,78741
594465,78742
410902,78742
1329694,78742
264303,78742
264581,78746
691727,78746
872689,78746
166986,78746
162948,78746
95979,78746
260334,78747
575895,78747
768574,78747
735767,78747
244,78748
643,78748
457,78748
1021,78748
562797,78749
90955,78749
56939,78749
266939,78749
760394,78751
114135,78751
111689,78751
89944,78751
42564,78752
865994,78752
710191,78752
261738,78752
1702,78754
1448,78754
658336,78754
718237,78754
1399642,78756
284566,78756
2051160,78756
4853423,78756
1333453,78756
1018,78757
900143,78757
885203,78757
211565,78757
578935,78759
710074,78759
430966,78759
274926,78759
494898,78760
439371,78760
166175,78760
210235,78760
474868,78761
4435,78761
576495,78761
818,78761
894340,78761
836136,78763
951423,78763
688666,78763
2932086,78763
313,78765
873,78765
885,78765
444198,78765
466327,78766
929609,78766
726200,78766
6975,78766
981,78767
452288,78767
1768,78767
835144,78767
333497,78768
9894,78768
345431,78768
227736,78768
663266,78769
768868,78769
592190,78769
846263,78769
900143,78770
233506,78770
758066,78770
271763,78770
529543,78771
415283,78771
685494,78771
186569,78771
297835,78772
361757,78772
408363,78772
457551,78772
538569,78772
559584,78772
904080,78777
467399,78777
215282,78777
887897,78777
27488,78778
1477116,78778
170578,78778
339470,78778
705717,78780
345,78780
733427,78780
294008,78780
7236947,78782
7236948,78782
313675,78782
314445,78782
871328,78783
502385,78783
275213,78783
871341,78783
349032,78784
841126,78784
89074,78784
349047,78784
187337,78785
99366,78785
239429,78785
958317,78785
1499505,78787
273091,78787
640,78788
8,78788
380,78788
2078,78788
45876,78789
53525,78789
185187,78789
230042,78789
176792,78790
461455,78790
1513,78790
550318,78790
260469,78791
13615,78791
885098,78791
333044,78791
489,78792
642675,78792
864892,78792
759924,78792
470987,78793
276410,78793
1074296,78793
231126,78793
4791762,78794
109047,78794
117039,78794
349816,78794
610107,78796
549087,78796
268975,78796
597750,78796
158936,78796
529657,78796
690303,78797
5386,78797
22196,78797
273312,78797
162524,78799
596481,78799
224441,78799
849945,78799
804423,78800
84909,78800
433325,78800
405668,78800
323,78801
1811,78801
1934,78801
424588,78801
587401,78802
224079,78802
542064,78802
267838,78802
511350,78805
29258,78805
266213,78805
424052,78805
424077,78805
511296,78805
811202,78806
1537,78806
185237,78806
614677,78806
591877,78808
491021,78808
105475,78808
83709,78808
85125,78809
99699,78809
330887,78809
778219,78809
833617,78811
698276,78811
532861,78811
288508,78811
1511,78812
1727,78812
2067,78812
1703,78812
86,78813
127682,78813
69191,78813
41620,78813
501572,78814
33883,78814
211172,78814
1659396,78814
407122,78814
17873,78816
49496,78816
876833,78816
659078,78816
945912,78816
594781,78818
795794,78818
855369,78818
246150,78818
537807,78819
480955,78819
471401,78819
754665,78819
953261,78820
67751,78820
550334,78820
102557,78820
379883,78822
554640,78822
677612,78822
148085,78822
742953,78823
457364,78823
220729,78823
246894,78823
1091939,78825
155578,78825
399007,78825
3861655,78825
2983510,78825
1824193,78825
1910163,78828
761,78828
1910284,78828
50683,78828
1909595,78828
72142,78828
78155,78830
699147,78830
218225,78830
116453,78830
273361,78831
270443,78832
957372,78832
759685,78832
48040,78832
380593,78833
127302,78833
470084,78833
459322,78833
1059408,78834
1060325,78834
573896,78834
240940,78834
661,78836
603,78836
1847,78836
489,78836
77855,78837
526120,78837
634562,78837
634,78841
511,78841
2048,78841
912001,78841
194490,78842
270843,78842
126997,78842
457357,78842
368472,78843
364915,78843
413271,78843
57363,78843
839623,78844
501460,78844
800576,78844
797858,78844
537345,78845
495142,78845
144794,78845
181064,78845
1563,78846
547218,78846
449749,78846
533024,78846
580664,78848
320377,78848
408381,78848
784106,78848
62425,78849
1120182,78849
64132,78849
1117735,78849
937390,78850
937398,78850
609216,78850
640272,78850
718496,78850
937395,78850
937397,78850
473322,78851
863839,78851
2774520,78851
155587,78851
826835,78853
243175,78853
66524,78853
221527,78853
15766,78854
854337,78854
417370,78854
158723,78854
323,78856
398,78856
1699,78856
1967,78856
953168,78857
197963,78857
786614,78857
417370,78857
538415,78858
548617,78858
515105,78858
901689,78858
342803,78859
158723,78859
342800,78859
15766,78859
49446,78860
53873,78860
78725,78860
135944,78860
89799,78861
527614,78861
599700,78861
855643,78861
866518,78864
70801,78864
607954,78864
166359,78864
533249,78865
191358,78865
22904,78865
38785,78865
765911,78866
782509,78866
9922,78866
473191,78866
1058,78867
134464,78867
354078,78867
376915,78867
126569,78868
27984,78868
326816,78868
190789,78868
1703,78869
578,78869
1233,78869
98733,78869
386700,78870
178225,78870
291814,78870
39459,78870
1778867,78871
840515,78871
595115,78871
1778799,78871
907162,78871
637694,78871
927174,78871
1064804,78871
719738,78872
1682,78872
414,78872
615617,78872
962,78873
375176,78873
518579,78873
522429,78873
415380,78874
651831,78874
389208,78874
127181,78874
908,78875
728,78875
935190,78875
856918,78875
78725,78876
409588,78876
185629,78876
315642,78876
855256,78876
156955,78877
848903,78877
910869,78877
151155,78877
649,78878
516215,78878
152,78878
325959,78878
30,78879
1262,78879
51,78879
605227,78879
425288,78880
73970,78880
569074,78880
5229585,78880
5033,78884
415777,78884
514905,78884
151005,78884
2106,78886
833448,78886
1463,78886
798718,78886
254387,78888
332551,78888
4852,78888
628170,78888
320760,78889
539399,78889
598969,78889
99371,78889
761103,78890
126960,78890
854177,78890
261792,78890
9151387,78891
9349,78891
2414430,78891
1324785,78891
1197598,78891
76103,78891
530376,78892
196801,78892
145030,78892
617307,78892
32040,78893
46847,78893
1307124,78893
953586,78893
491422,78894
863018,78894
396355,78894
549087,78894
1699,78895
209336,78895
734,78895
311155,78895
631891,78897
705577,78897
759685,78897
504240,78897
948253,78898
209336,78898
239449,78898
896116,78898
686805,78899
511296,78899
233209,78902
160550,78902
598,78902
827663,78902
355097,78902
57363,78902
885347,78905
154387,78905
98810,78905
389073,78905
2577238,78906
799434,78906
904710,78906
388653,78906
64950,78906
2581093,78906
1929,78907
3508,78907
154707,78907
2010,78907
1657,78908
2058,78908
385543,78908
65798,78908
3813,78909
1157129,78909
450309,78909
530754,78909
398760,78910
791472,78910
398884,78910
620596,78910
398969,78911
991856,78911
991520,78911
465062,78911
1678679,78912
508362,78912
473314,78912
1074497,78912
490623,78912
367,78913
88396,78913
138405,78913
312641,78913
305,78915
134520,78916
598443,78916
832385,78916
595264,78916
316284,78917
596807,78917
167467,78917
93678,78917
95524,78918
1536,78918
823563,78918
614751,78918
1411,78919
297,78919
179786,78919
775870,78919
136661,78920
182269,78920
2116095,78920
270756,78920
898317,78921
42104,78921
730234,78921
241734,78921
7069,78923
531511,78923
537865,78923
590998,78923
262374,78924
933,78924
47699,78924
564841,78924
626259,78925
687847,78925
525599,78925
148061,78925
599604,78926
271763,78926
480942,78926
289954,78926
640344,78928
1025,78928
873148,78928
160550,78928
596701,78930
508157,78930
733771,78930
3703111,78930
10188,78931
115902,78931
166794,78931
537998,78931
621226,78931
701715,78931
302080,78932
266540,78932
600120,78932
718704,78932
554322,78934
431369,78934
876830,78934
701920,78934
1972405,78934
340681,78934
596913,78934
449404,78935
161889,78935
685194,78935
53230,78935
166986,78936
796191,78936
288330,78936
739124,78936
959420,78940
27110,78940
663419,78940
650449,78940
811913,78941
305955,78941
256744,78941
136551,78941
274473,78941
243200,78941
154561,78941
657426,78941
207907,78941
2094,78942
167467,78942
479997,78942
534884,78942
139931,78943
1017,78943
1016,78943
1018,78943
1019,78943
1228,78943
139935,78943
269515,78946
144058,78946
986,78946
271917,78946
320760,78947
547339,78947
549650,78947
747690,78947
10704,78948
2352948,78948
108361,78948
117505,78948
111596,78949
353431,78949
522707,78949
3601531,78949
685,78950
1159,78950
5401,78950
912001,78950
1001,78952
556850,78952
4767,78952
1320,78952
141268,78953
46560,78953
638574,78953
248983,78953
147561,78954
305487,78954
698766,78954
265390,78954
417332,78957
338077,78957
112560,78957
877035,78957
647586,78958
421558,78958
639152,78958
742150,78958
1363695,78959
1365024,78959
469372,78959
906987,78959
213374,78960
930806,78960
506929,78960
923578,78960
6982,78961
419691,78961
690450,78961
240638,78962
494613,78962
167388,78962
494527,78962
905,78963
480816,78963
604309,78963
598350,78963
956858,78964
246975,78964
307592,78964
477983,78964
404,78966
493,78966
140,78966
103722,78966
71249,78967
17358,78967
317847,78967
328020,78967
155642,78969
369129,78969
1101873,78969
398959,78969
892260,78973
768574,78973
22264,78973
328020,78973
350065,78974
763768,78974
548072,78974
350940,78974
1016,78975
178139,78975
489,78975
1522,78975
628017,78976
164540,78976
1859,78976
558,78976
598971,78978
2769,78978
885123,78978
444321,78978
28329,78979
49446,78979
185504,78979
225216,78979
1588,78980
2009737,78980
912238,78980
522429,78980
138405,78981
897811,78981
674735,78981
899911,78981
664293,78982
723240,78982
231126,78982
42004,78982
580664,78986
13302,78986
330929,78986
239359,78986
409981,78987
29516,78987
142256,78987
255544,78987
351273,78988
130933,78988
260161,78988
747013,78988
2082,78989
2069,78989
892891,78989
281738,78989
482113,78991
250022,78991
95641,78991
2047,78991
27110,78994
379883,78994
513298,78994
580853,78994
686790,78994
581103,78995
4646,78995
307491,78995
90004,78995
596807,78998
109847,78998
689260,78998
885446,78998
758066,79001
135988,79001
68952,79001
891492,79001
223033,79002
235340,79002
420649,79002
57428,79002
734000,79003
366,79003
6573,79003
64650,79003
97272,79004
468684,79004
462204,79004
687446,79004
157890,79006
508561,79006
790925,79006
498044,79006
683793,79006
437638,79006
812906,79007
22765,79007
225185,79007
148992,79007
2096083,79008
3660944,79008
231519,79008
235218,79008
2181109,79008
272663,79008
1833239,79008
1900951,79008
2231,79010
93678,79010
192490,79010
557159,79010
1414408,79011
1416980,79011
1418114,79011
1070013,79011
125,79013
724,79013
922967,79013
1185,79013
385860,79014
664440,79014
379401,79014
689260,79014
12033,79015
95952,79015
140276,79015
217079,79015
700206,79016
650449,79016
582332,79016
180530,79016
43934,79017
37274,79017
544330,79017
5386,79017
274896,79018
492697,79018
546088,79018
672318,79018
577,79019
1313,79019
1976,79019
243175,79019
94083,79020
17893,79020
412079,79021
646261,79021
463805,79021
807080,79021
137585,79023
518373,79023
271222,79023
671269,79023
1146715,79026
261441,79026
71157,79026
33149,79026
44672,79026
163204,79026
1145601,79026
545004,79026
8941584,79026
1137,79027
4848,79027
1395,79027
943978,79027
278796,79028
851406,79028
1264327,79028
559837,79028
533213,79029
352758,79029
111689,79029
724365,79029
731685,79030
543367,79030
320064,79030
207636,79030
175200,79031
234369,79031
8568441,79031
1229,79031
94726,79032
5204186,79032
939038,79035
514956,79035
359154,79035
151005,79035
194969,79037
580499,79037
143743,79037
439466,79037
19673,79037
229775,79037
147908,79039
151582,79039
854824,79039
934600,79039
844,79041
441351,79041
945734,79041
465531,79041
415777,79042
656647,79042
399007,79042
2046635,79042
523711,79043
516327,79043
838935,79043
509600,79043
229455,79046
11804,79046
16400,79046
96543,79046
181328,79046
207838,79046
398703,79047
389409,79047
1202721,79047
78805,79047
910869,79048
436337,79048
156506,79048
2055209,79048
490618,79051
575997,79051
939327,79051
151755,79051
145061,79052
868609,79052
490991,79052
408600,79052
817748,79053
60773,79053
319184,79053
307686,79053
577423,79054
320395,79054
430746,79054
598719,79054
274963,79055
5059909,79055
428975,79055
438233,79055
1070269,79057
1071472,79057
241447,79057
1071438,79057
773,79058
654,79058
686375,79058
215770,79058
681566,79059
557159,79059
708073,79059
308987,79059
332807,79060
40300,79060
41215,79060
837658,79060
401842,79061
539081,79061
210211,79061
97266,79061
428194,79062
927595,79062
298326,79062
301076,79062
706921,79063
534387,79063
608483,79063
853490,79063
211526,79065
67573,79065
889708,79065
143970,79065
495543,79067
436298,79067
541061,79067
541068,79067
49496,79067
897715,79068
271763,79068
853732,79068
593369,79068
697253,79070
388161,79070
629841,79070
1759,79070
598720,79072
784106,79072
899911,79072
139213,79072
1449,79073
59,79073
587,79073
625075,79073
489,79075
579500,79075
106925,79075
106924,79075
497195,79076
156542,79076
496968,79076
150991,79076
626259,79077
223953,79077
55558,79077
46775,79077
425653,79078
1513,79080
86806,79080
912001,79080
795711,79080
1206,79082
555758,79082
206345,79082
776254,79082
176061,79083
778016,79083
818204,79083
141380,79083
1533712,79084
7698,79084
96942,79084
4205870,79084
275360,79084
4207057,79084
59303,79085
904562,79085
693140,79085
890618,79085
405684,79086
221112,79086
481540,79086
494173,79086
510295,79087
22572,79087
635180,79087
334689,79087
786615,79090
24,79090
417370,79090
786614,79090
162118,79090
591877,79091
773932,79091
34390,79091
71114,79091
959464,79092
749899,79092
551314,79092
43934,79092
868453,79092
551314,79092
273368,79092
579546,79093
950757,79093
512752,79093
911023,79093
640,79094
1832,79094
172,79094
804,79094
778016,79095
530594,79095
221527,79095
880187,79095
872302,79096
228594,79096
432564,79096
159591,79096
51810,79098
784005,79098
788164,79098
538303,79098
602,79100
404,79100
674781,79100
5268,79100
637360,79101
937508,79101
91695,79101
470441,79101
496385,79101
2369593,79101
3153082,79101
593369,79104
2098,79104
864081,79104
751670,79104
828438,79104
626215,79104
1256425,79105
94550,79105
9583950,79105
9583951,79105
154372,79106
716577,79106
728,79106
275138,79106
59457,79107
473973,79107
710313,79107
527615,79107
759797,79107
388517,79107
157242,79108
261681,79108
657004,79108
654843,79108
602341,79108
580853,79108
239438,79109
889252,79109
880773,79109
51111,79109
508362,79110
157304,79110
497399,79110
156449,79110
356823,79111
686375,79111
514059,79111
275009,79111
770730,79113
430746,79113
927401,79113
822403,79113
211922,79115
932954,79115
481676,79115
517075,79115
142,79116
1526,79116
89348,79116
857806,79116
549,79117
1699,79117
57,79117
694619,79117
441955,79118
41215,79118
755974,79118
637508,79118
881809,79119
97392,79120
60406,79120
349427,79120
127923,79120
81175,79121
176365,79121
320808,79121
237547,79121
875416,79122
579528,79122
939038,79122
516316,79122
1665,79123
255065,79123
11741,79123
158678,79123
245161,79124
245162,79124
6247770,79124
6247771,79124
183090,79125
3909,79125
581832,79125
607558,79128
662981,79128
363888,79128
486057,79128
22765,79130
385860,79130
7023,79130
616385,79130
167070,79132
7023,79132
19177,79132
87010,79132
537292,79135
221321,79135
501055,79135
535971,79135
438241,79136
843221,79136
912966,79136
454484,79136
1016,79137
882853,79137
428618,79137
35866,79137
810342,79138
421128,79138
768334,79138
132757,79138
73119,79141
2150267,79141
2161211,79141
2161082,79141
2117186,79142
938977,79142
2745688,79142
2524214,79142
150921,79142
433912,79142
2652047,79142
30327,79144
590331,79144
283510,79144
361300,79144
591877,79145
857776,79145
260520,79145
435726,79145
151827,79146
158378,79146
160865,79146
477061,79146
514906,79147
369136,79147
401192,79147
516316,79147
862479,79148
297143,79148
793389,79148
473314,79148
812906,79151
19330,79151
410751,79151
900393,79151
482,79152
266,79152
977,79152
664273,79152
47,79153
336,79153
1740,79153
908919,79153
259973,79154
5565,79154
501509,79154
444955,79154
398760,79155
3255249,79155
2420768,79155
438071,79155
819,79156
144292,79156
2072,79156
57269,79156
2639149,79163
156914,79163
156974,79163
156449,79163
4185627,79163
2751705,79163
433912,79163
399007,79164
389885,79164
157304,79164
526694,79164
508380,79167
1783393,79167
875416,79167
1829118,79167
642198,79168
1569,79168
347656,79168
641938,79168
848796,79170
757304,79170
1111740,79170
851300,79170
846308,79171
73353,79171
819052,79171
228614,79171
438927,79172
947263,79172
407720,79172
475610,79172
495522,79172
152187,79176
48273,79176
335344,79176
703211,79176
698,79180
148,79180
81560,79180
84267,79180
645327,79181
380489,79181
137728,79181
736035,79181
644523,79182
586733,79182
594391,79182
47963,79182
232504,79183
2047990,79183
939429,79183
482662,79183
579537,79185
464857,79186
892917,79186
642924,79186
432098,79186
897721,79188
675736,79188
579927,79188
575696,79188
322139,79189
62479,79189
672432,79189
770907,79189
696582,79190
669648,79190
810397,79190
219728,79190
1321,79191
745780,79191
1058,79191
1537,79191
94326,79192
656367,79192
733168,79192
785435,79192
15253,79193
767954,79193
625986,79193
300781,79193
648282,79194
761103,79194
739811,79194
29515,79194
620788,79196
1127307,79196
1381799,79196
3371360,79196
303715,79197
221321,79197
599163,79197
429943,79197
826005,79198
469372,79198
127280,79198
617387,79198
86,79200
301556,79200
728208,79200
708053,79200
231085,79203
702541,79203
702818,79203
863204,79203
3882840,79204
3882752,79204
3882731,79204
3882318,79204
2382720,79204
3869563,79204
3883783,79204
258168,79204
156991,79205
1318902,79205
398884,79205
498389,79205
266785,79207
90004,79207
215019,79207
719986,79207
679466,79208
353388,79208
830439,79208
121007,79208
542063,79211
423381,79211
289450,79211
439466,79211
384050,79212
645402,79212
542721,79213
905147,79213
62479,79213
937760,79213
412426,79216
750560,79216
625911,79216
486332,79216
441955,79218
584250,79218
637508,79218
825985,79218
122675,79219
138770,79219
833448,79219
356251,79219
437395,79220
9799905,79220
1859529,79220
9799906,79220
657505,79221
331727,79221
894340,79221
451863,79221
804871,79224
199811,79224
6347,79224
667566,79224
772,79225
336,79225
432007,79225
1989,79225
1569,79227
271,79227
2082,79227
371496,79227
382391,79228
587,79228
1816,79228
391096,79228
307491,79230
894125,79230
275817,79230
729887,79230
423381,79231
734000,79231
702818,79231
576142,79231
76311,79232
336198,79232
558853,79232
796449,79232
953400,79233
896194,79233
273888,79233
407142,79233
333490,79233
17822,79233
695979,79233
297102,79234
681339,79234
117704,79234
369248,79234
821,79236
23868,79236
802183,79236
159159,79236
2399336,79237
2402192,79237
1593259,79237
2404461,79237
574534,79238
165049,79238
340039,79238
539095,79238
380,79239
1100,79239
1574,79239
675484,79239
125,79240
661,79240
1153,79240
916001,79240
329693,79241
442,79241
2168,79241
427948,79241
759185,79244
158528,79244
875392,79244
575988,79244
2662,79246
700666,79246
383090,79246
1211396,79246
465062,79247
398760,79247
399072,79247
656647,79247
475044,79247
151179,79247
155594,79247
864081,79248
784106,79248
365835,79248
491490,79248
105475,79250
423381,79250
723623,79250
823003,79250
688497,79251
785664,79251
432007,79251
350196,79251
901,79252
350196,79252
738798,79252
340391,79252
638784,79254
690728,79254
927995,79254
109847,79254
363615,79255
767041,79255
241694,79255
248735,79255
993,79256
413559,79256
1258,79256
2,79256
452703,79257
518739,79257
117200,79257
2774445,79257
5691754,79258
5692121,79258
95238,79258
1036449,79258
312432,79258
521228,79258
1428,79260
773932,79260
577616,79260
99371,79260
1698,79261
1852,79261
350,79261
325390,79261
645381,79262
622409,79262
753497,79262
620325,79262
793577,79262
474876,79263
347901,79263
451166,79263
471427,79263
340926,79264
37130,79264
782664,79264
699596,79264
1747431,79265
151155,79265
583963,79265
130271,79265
2392678,79265
849272,79265
151068,79265
155572,79265
155551,79265
148,79268
1153,79268
1626,79268
566680,79268
1715,79271
1967,79271
399530,79271
765102,79271
712731,79273
562920,79273
585023,79273
624360,79273
151080,79276
1329027,79276
656647,79276
1866,79276
2357601,79277
157747,79277
271826,79277
311209,79277
3280918,79277
1654691,79277
1334,79278
2148,79278
726200,79278
573299,79278
955603,79281
151866,79281
509599,79281
579537,79281
826733,79283
62939,79283
1695733,79283
379249,79283
462479,79283
581574,79283
1353829,79283
747813,79283
813158,79283
11824,79284
651807,79284
845284,79284
396,79285
18,79285
172,79285
84042,79285
1175570,79286
295431,79286
938325,79286
217570,79286
151080,79292
399007,79292
432005,79292
950707,79292
794060,79293
847580,79293
960022,79293
594276,79293
874248,79295
145061,79295
76098,79295
408600,79295
943936,79296
152836,79296
34357,79296
245308,79296
51526,79297
689082,79297
505504,79297
371866,79297
701779,79298
66838,79298
42800,79298
91072,79298
13230,79300
104887,79300
19206,79300
662355,79300
41405,79301
254363,79301
122780,79301
363457,79301
262,79302
202629,79302
18,79302
306696,79302
819725,79304
933264,79304
450116,79304
216327,79304
1088378,79305
1169678,79305
285667,79305
447959,79305
709601,79305
1123,79308
687189,79308
715274,79308
1115,79308
390805,79309
1927911,79309
492567,79309
741605,79309
3301206,79310
84402,79310
102940,79310
2466127,79310
155578,79311
151179,79311
793017,79311
369129,79311
411150,79312
757293,79312
757304,79312
409960,79312
329,79315
862875,79315
790925,79315
150921,79315
619938,79317
848533,79317
361757,79317
410908,79317
1673,79319
1201,79319
1884,79319
2145,79319
682679,79320
499444,79320
160534,79320
350249,79320
598971,79322
16703,79322
25445,79322
46793,79322
356792,79323
5481,79323
873223,79323
269077,79323
2657204,79325
11059523,79325
11059522,79325
138405,79326
239447,79326
420722,79326
5614332,79326
617674,79327
1917,79327
21193,79327
603908,79327
288550,79329
644081,79329
875066,79331
476965,79331
570399,79331
570395,79331
313315,79331
149745,79331
435338,79331
90521,79333
3478811,79333
14503,79333
14528,79333
49673,79333
596170,79334
606688,79334
371824,79334
402730,79334
589498,79335
393,79336
273,79336
508844,79336
244684,79336
735959,79337
813098,79337
517034,79337
735019,79337
1132274,79338
2328896,79338
86886,79338
364216,79338
653820,79338
1133618,79338
60934,79338
1133684,79338
13302,79340
346708,79340
542853,79340
1072,79340
148041,79340
824389,79340
645327,79341
102744,79341
142910,79341
733352,79341
729940,79342
51880,79342
899911,79342
312156,79342
688792,79344
835085,79344
927521,79344
673081,79346
145954,79346
3849500,79346
145207,79346
739811,79347
19330,79347
303918,79347
527040,79347
824940,79349
6573,79349
95256,79349
673034,79349
1352,79351
817881,79351
119522,79351
229339,79351
136036,79352
432046,79352
958716,79352
687809,79352
17596,79353
86780,79353
366027,79353
562732,79353
4570,79355
474876,79355
802374,79355
576495,79355
6163779,79358
671831,79358
387385,79358
875416,79358
432005,79358
13833,79358
947457,79358
387074,79359
511856,79359
110929,79359
512131,79359
405586,79360
509258,79360
299960,79360
632060,79360
759252,79361
42564,79361
216975,79361
511276,79361
507363,79362
489,79362
587,79362
819,79362
1588458,79364
1408,79364
818,79364
665544,79364
839129,79364
1264024,79364
188,79367
1613,79367
10818,79367
455028,79367
212567,79368
627000,79368
780038,79368
632963,79368
159027,79370
803298,79370
369129,79370
950710,79370
862479,79371
399070,79371
473314,79371
158378,79371
838935,79372
516327,79372
523711,79372
156982,79372
23764,79373
309754,79373
860233,79374
18399,79374
554,79374
713095,79374
4047372,79375
1832278,79375
1146638,79375
4047672,79375
1039822,79375
302207,79375
2896563,79375
297143,79376
628853,79376
1507401,79376
787931,79376
697607,79377
1616496,79377
703067,79377
703072,79377
38317,79380
262137,79380
457974,79380
347901,79382
821,79382
481362,79382
576495,79382
504047,79383
554,79383
891074,79383
268034,79383
122675,79384
222,79384
308882,79384
1961,79384
821,79386
4434,79386
802374,79386
347901,79386
419707,79388
613514,79388
4467,79388
595934,79388
41888,79389
1522323,79389
192576,79389
1199160,79389
463491,79390
5395,79390
257339,79390
65489,79390
844435,79392
197461,79392
843648,79392
546708,79392
906732,79393
457549,79393
407568,79393
368081,79393
620280,79393
959706,79394
512485,79394
832558,79394
511856,79394
493,79395
856605,79396
871745,79396
248937,79396
1863374,79396
521321,79397
880890,79397
21251,79397
312092,79397
617860,79397
850461,79398
350619,79398
843661,79398
845761,79398
2032,79400
870175,79400
7127,79400
258200,79400
901942,79401
359147,79401
662021,79401
2373149,79401
645382,79403
1032668,79403
1008063,79403
299222,79404
848993,79404
15128,79404
44445,79404
726092,79405
769427,79405
124039,79405
293730,79405
228277,79406
685830,79406
782892,79406
806427,79406
649122,79407
412499,79407
267581,79407
480660,79407
921840,79408
386518,79408
701775,79408
91038,79408
739075,79410
479553,79410
844179,79410
954674,79410
664218,79411
517978,79411
758741,79411
405545,79411
477558,79412
744636,79412
126549,79412
579954,79412
843648,79412
513190,79413
232495,79413
12294,79413
102587,79413
256468,79415
400998,79415
574296,79415
365877,79415
163,79417
658,79417
737,79417
377888,79417
373830,79419
118158,79419
197040,79419
678342,79419
74547,79420
248555,79420
14062,79420
689433,79420
610785,79421
155649,79421
1283034,79421
3062610,79421
2815173,79422
2815096,79422
2813586,79422
709137,79422
2813017,79422
6402571,79422
2815147,79422
252473,79423
27759,79423
252541,79423
576347,79423
701633,79424
120007,79424
45872,79424
350619,79424
472166,79424
879556,79424
2772997,79425
3243450,79425
3084486,79425
3228813,79425
1285,79428
1732,79428
1450,79428
7042,79428
552863,79429
1066,79429
1221,79429
389611,79429
332807,79430
632555,79430
450189,79430
322793,79430
399070,79432
514904,79432
516316,79432
910979,79432
702726,79433
36120,79433
873695,79433
227967,79433
1090031,79434
3019667,79434
2610470,79434
151696,79434
1794908,79435
157304,79435
161177,79435
802116,79435
575997,79435
156449,79435
1702,79437
546755,79437
1278,79437
505249,79437
628853,79439
2120824,79439
473322,79439
863839,79439
571674,79441
20652,79441
3702516,79441
522911,79441
1321,79442
947,79442
1445,79442
160550,79442
26469,79443
59831,79443
244071,79443
286654,79443
287742,79443
448047,79444
696463,79444
373827,79444
588223,79444
80,79445
512361,79445
2783218,79445
72242,79445
671079,79446
770763,79446
1108318,79447
1110259,79447
1111856,79447
1111116,79447
3072377,79448
726,79449
242382,79449
2492116,79449
450131,79449
1684,79450
385,79450
822062,79450
389707,79450
398959,79451
1799333,79451
1138888,79451
157883,79451
629170,79451
473322,79451
477061,79451
497399,79451
862479,79454
1783393,79454
490492,79454
508380,79454
315362,79456
315364,79456
9283,79456
246150,79456
266,79463
773,79463
482,79463
900143,79463
557621,79465
12690,79465
318898,79465
352426,79465
454280,79465
493612,79465
499317,79465
346708,79467
51880,79467
899911,79467
763847,79467
1037,79470
92,79470
1589,79470
416,79470
5033,79472
477107,79472
950707,79472
670481,79472
359081,79473
511798,79473
351576,79473
27683,79473
365271,79475
78329,79475
266193,79475
276872,79475
59,79477
178,79477
76400,79477
384050,79477
518064,79478
947805,79478
438071,79478
157300,79478
599378,79480
663238,79480
17248,79480
136772,79480
126397,79481
147738,79481
455702,79481
598777,79481
362970,79482
66909,79482
568639,79482
206572,79482
399007,79483
579546,79483
389885,79483
473928,79483
41251,79484
329,79484
583963,79484
862875,79484
2079044,79484
1080906,79484
2084894,79484
1719,79486
413559,79486
822972,79486
572217,79486
314,79488
409866,79488
1768,79488
798328,79488
1313,79489
756634,79489
907,79489
790071,79489
9,79492
550,79492
165551,79492
159258,79492
753425,79493
252473,79493
854408,79493
800766,79493
775596,79494
127041,79494
356847,79494
360889,79494
1049,79495
58089,79495
493691,79495
759395,79495
187337,79497
674742,79497
539399,79497
889005,79497
154,79501
760394,79501
117412,79501
1950,79501
273,79504
1221,79504
674781,79504
1859,79504
1174015,79507
2023617,79507
1807353,79507
159037,79507
359154,79507
1118438,79507
508591,79509
329,79509
510857,79509
911093,79509
839003,79509
432531,79509
659,79510
641939,79510
761190,79510
562924,79510
814773,79513
773,79513
211639,79513
766370,79513
487100,79514
853217,79514
425508,79514
24673,79514
2098,79515
333490,79515
768574,79515
380298,79515
581103,79516
519427,79516
952796,79516
